id,uuid,status,replica_uuid,persona_uuid,context_override,owner_id,webhook_url,is_deleted,created_at,updated_at
1811419,caf17d27cfdd04c8,ended,r4317e64d25a,p17a5c3cb805,,30856,,FALSE,2025-07-31 14:47:21,2025-07-31 14:48:27
764607,c4678d1783f4,ended,rb17cf590e15,,,47385,,FALSE,2025-03-15 18:05:18,2025-03-15 18:06:34
699226,cfe59a22e72e,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-08 1:10:14,2025-03-08 1:13:31
1367145,ce520e342ab2,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 13:27:13,2025-05-31 13:32:19
2052086,cbae34ba42154437,ended,r6ae5b6efc9d,p1b06420cfdc,,102662,,FALSE,2025-09-08 10:21:22,2025-09-08 10:23:06
1446337,c5368f9446585478,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 9:56:31,2025-06-04 10:01:37
1200896,c88c7402a1d0,ended,r79e1c033f,p40e39c07d7d,,64426,,FALSE,2025-05-07 4:17:29,2025-05-07 4:20:19
1839307,c0374e00f09704b0,ended,r4c41453d2,pd0a99b5e7c6,,5514,,FALSE,2025-08-05 16:44:17,2025-08-05 16:44:51
1995857,c762b99b899014c9,ended,r4317e64d25a,p9e6013f35b0,,94795,,FALSE,2025-08-29 20:57:52,2025-08-29 20:59:47
1583842,c5a882b69a8c64fc,ended,r59ccc28c75c,p8401898eec7,,63208,,FALSE,2025-06-24 18:00:26,2025-06-24 18:02:58
1739393,c3400937ff19f480,ended,r70c81a0519b,p9f8607aa041,,50732,,FALSE,2025-07-19 16:58:49,2025-07-19 17:03:13
1650311,c10b182895dab43b,ended,rf4703150052,p48fdf065d6b,,61091,,FALSE,2025-07-04 11:42:36,2025-07-04 11:43:25
1645382,ca9a04dea0eb7444,ended,r9d30b0e55ac,p8ac8171670f,,85998,,FALSE,2025-07-03 13:05:20,2025-07-03 13:07:28
1996788,cb2fcb146aeba4b9,ended,r4c41453d2,p037237f4ea0,,5514,,FALSE,2025-08-30 3:45:18,2025-08-30 3:45:51
1390027,cb7499f808db,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 19:07:21,2025-06-01 19:12:27
1497623,ca32a00ac6931466,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-10 19:48:02,2025-06-10 19:48:20
1690533,c70530eb4364f4cf,ended,r79e1c033f,p09cd80bae3b,,5514,,FALSE,2025-07-11 19:29:31,2025-07-11 19:30:12
622811,cd1067c523d1,ended,r4c41453d2,paee866bc0f1,,5514,,FALSE,2025-02-25 20:38:00,2025-02-25 20:38:35
1364893,ce151bc30370,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 10:28:39,2025-05-31 10:33:45
822723,cde305384b9b,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-23 6:16:44,2025-03-23 6:20:13
1638206,c193465bdbc0b464,ended,rb17cf590e15,p4ade4c159b5,,50229,,FALSE,2025-07-02 13:09:10,2025-07-02 13:10:15
1474673,c06b88e761d3045f,ended,rbd0ec42145e,pab03670609b,,34351,,FALSE,2025-06-07 13:14:02,2025-06-07 13:17:40
1181477,ce1027aa9b97,ended,r52da2535a,,,63383,,FALSE,2025-05-03 18:52:44,2025-05-03 18:53:55
1928549,cd8133faefaef420,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-19 18:55:19,2025-08-19 18:57:03
1530706,c0338a08b5fb944b,ended,rb17cf590e15,,,71107,,FALSE,2025-06-16 1:48:27,2025-06-16 1:50:43
656588,c63bef06e2ab,ended,r4c41453d2,pa1543df7e86,,5514,,FALSE,2025-03-03 5:04:55,2025-03-03 5:05:29
1410519,cd2986b1a57e,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 17:57:03,2025-06-02 18:02:10
1020660,cc7514edfbb4,ended,r79e1c033f,pd9c2aab29dd,,34453,,FALSE,2025-04-10 7:20:04,2025-04-10 7:25:10
1400587,c1a796a1a192,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 8:18:17,2025-06-02 8:18:27
1354538,cdbac1731d72,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 20:08:15,2025-05-30 20:13:21
950516,c1c36124db8c,ended,r480d254890a,p35f3a2576d1,,5514,,FALSE,2025-04-04 17:39:45,2025-04-04 17:40:20
1928857,c3e79c17bd16447b,ended,rdc96ac37313,p722f201c20b,,69207,,FALSE,2025-08-19 19:38:20,2025-08-19 19:39:21
1367918,cff855bc6d38,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 14:23:41,2025-05-31 14:24:16
1206976,c1a2a0600d1f,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-05-07 22:38:45,2025-05-07 22:40:57
754232,cae863a712f3,ended,r480d254890a,p9337a7e25ef,,2769,,FALSE,2025-03-14 6:25:57,2025-03-14 6:26:32
1195765,c037b8ab2db6,ended,r4c41453d2,pd8abdc0b0dd,,5514,,FALSE,2025-05-06 11:09:45,2025-05-06 11:10:20
2007499,c8ae3d0166c6f4ce,ended,rca8a38779a8,pf766f272373,,99314,,FALSE,2025-09-01 20:19:50,2025-09-01 20:24:23
1729897,c8a496043366642f,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-18 7:54:09,2025-07-18 7:54:31
562775,c3531642d808,ended,ra32c0504006,pd1a9865f6e5,,11145,,FALSE,2025-02-16 16:44:07,2025-02-16 16:47:10
1458427,cb924f4704f9b4b2,ended,rc2146c13e81,pdced222244b,,68912,,FALSE,2025-06-05 11:16:08,2025-06-05 11:16:33
786957,c92c612516ad,ended,r480d254890a,p6fed222d8b5,,5514,,FALSE,2025-03-18 20:36:55,2025-03-18 20:37:30
1236823,ca1789aa66c5,ended,r1730f6924eb,p86c9f29c116,,13442,,FALSE,2025-05-13 14:56:21,2025-05-13 14:58:16
1560444,c217d7c8c667d474,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-20 5:37:35,2025-06-20 5:38:59
1845513,c67acc4ca81a84c5,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-06 11:56:28,2025-08-06 11:59:34
1388869,cfcd194164d3,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 17:55:50,2025-06-01 17:56:00
1897585,cf390c6910c3f45d,ended,rfe12d8b9597,pff129dae021,,21661,,FALSE,2025-08-14 6:41:36,2025-08-14 6:41:52
1739837,c4d46119d0eeb46d,ended,r9fa0878977a,p9411dc648d3,,92268,,FALSE,2025-07-19 19:25:12,2025-07-19 19:27:20
2017551,c1dee7f9fd85f48d,ended,r93183fb36c0,pa20636487dd,,49705,,FALSE,2025-09-03 7:25:55,2025-09-03 7:29:16
569748,ccb4bfad0ed8,ended,r6d986abdb9b,pfb62bb31e77,,5163,,FALSE,2025-02-17 22:10:42,2025-02-17 22:18:27
1264979,c7e384329c5a,ended,ra09a05c2ae8,pa3c45359722,,34577,,TRUE,2025-05-17 14:34:54,2025-05-17 14:36:18
1615736,c1a1d54680b96421,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-29 16:54:21,2025-06-29 16:54:42
1969103,c8ea2c85f974741f,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-26 8:49:01,2025-08-26 8:50:05
1372991,c8a1be44d530,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-31 22:40:13,2025-05-31 22:41:41
1727015,c8e38a1324575461,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-07-17 20:04:43,2025-07-17 20:05:19
1742830,cebffcb336f8543c,ended,r4c41453d2,p9593353053a,,5514,,FALSE,2025-07-20 21:27:43,2025-07-20 21:28:17
1087277,ccc5ff0df4b0,ended,r480d254890a,pfaaa4e7af8b,,5514,,FALSE,2025-04-18 12:11:32,2025-04-18 12:12:07
1907204,c659898b3ff784aa,ended,r9d30b0e55ac,p82d609f1748,,98512,,FALSE,2025-08-15 17:16:40,2025-08-15 17:19:46
1514946,ce5f26033906946a,ended,rc2146c13e81,pa282a24cc51,,47717,,FALSE,2025-06-12 23:20:03,2025-06-12 23:22:24
982387,c4b74a579eda,ended,r4c41453d2,pb5290e0f662,,5514,,FALSE,2025-04-07 22:28:29,2025-04-07 22:29:04
822458,c106b964dc57,ended,r480d254890a,p81d67945912,,5514,,FALSE,2025-03-23 4:49:24,2025-03-23 4:49:59
925847,c99ffb7667d1,ended,r14ea4b254d5,p4d1e1a0baba,,36627,,FALSE,2025-04-02 0:03:30,2025-04-02 0:05:47
1396292,ccec91811b02,ended,rb17cf590e15,pe7a0ab2eebb,,72365,,FALSE,2025-06-02 3:53:33,2025-06-02 3:56:07
1599008,c614ac1f76464491,ended,r32e51f3ae79,p5cb2b4babaa,,77410,,TRUE,2025-06-26 21:25:51,2025-06-26 21:29:27
1623699,c2d77f06c97c74bb,ended,rfe12d8b9597,p0d46b635c15,,83674,,FALSE,2025-06-30 15:42:00,2025-06-30 15:42:16
1345826,cfffd95dc90f,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 13:06:13,2025-05-30 13:11:19
1200680,ccb0b3d2a155,ended,ree0dd282c,pbc11331,,12270,,FALSE,2025-05-07 3:29:18,2025-05-07 3:29:22
529672,c6a6d2aae26d,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-02-09 18:23:00,2025-02-09 18:25:33
1806603,c417a333b7997432,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-30 21:39:26,2025-07-30 21:41:39
2033811,c9ef58fb49ff849f,ended,r3e40ac6bd31,p0e6a52f97d4,,49152,,FALSE,2025-09-05 1:00:02,2025-09-05 1:03:42
424857,cf056bcf94c1,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-01-14 15:29:12,2025-01-14 15:31:53
1377855,cf5bf3dcfb82,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 6:20:09,2025-06-01 6:20:53
1268440,cc68993aa2db,ended,r4c41453d2,pc8cf2a6f258,,5514,,FALSE,2025-05-18 15:09:04,2025-05-18 15:09:39
702411,ce6ad5c010ad,ended,r4c41453d2,p70f4abdd31e,,38725,,FALSE,2025-03-08 10:35:40,2025-03-08 10:36:14
923794,c436a820b84d,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-04-01 17:56:11,2025-04-01 17:56:51
2025672,cb112c066be05430,ended,r0c2f2671f74,p40f0191d3da,,24105,,FALSE,2025-09-04 5:08:04,2025-09-04 5:13:10
1765257,c07d7b799e9384e9,ended,r92debe21318,pc783adf7fab,,36020,,FALSE,2025-07-23 23:07:08,2025-07-23 23:07:38
1911414,c40ad2a665af84a7,ended,r480d254890a,pe57da945b4a,,5514,,FALSE,2025-08-16 18:23:32,2025-08-16 18:24:06
1424815,c1d9833788a0,ended,r4c41453d2,pc984cac6e65,,5514,,FALSE,2025-06-03 9:10:11,2025-06-03 9:10:46
1418916,c70c2634924e,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 2:46:59,2025-06-03 2:47:08
554919,c540fe2d62a8,ended,r5ece3e68a72,pc2c97ff1e7d,,38162,,FALSE,2025-02-14 16:26:50,2025-02-14 16:28:12
1970149,c5e76b7881ad64fc,ended,r1f34871f3b8,p60c1f9fc179,,56720,,TRUE,2025-08-26 11:21:50,2025-08-26 11:22:50
959243,ccceaedef04b,ended,r480d254890a,p9327a18e740,,5514,,FALSE,2025-04-06 6:29:13,2025-04-06 6:29:48
1335440,c693a0b704ad,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-30 1:06:48,2025-05-30 1:08:04
1926102,c302f872dd8f447a,ended,r6ae5b6efc9d,pbeae5b4aebd,,42382,,TRUE,2025-08-19 14:00:58,2025-08-19 15:06:08
2038484,c3f7754c2768642b,ended,rf4703150052,pb661da66003,,102239,,FALSE,2025-09-05 16:34:39,2025-09-05 16:37:04
681290,c6588c953d26,ended,r4c41453d2,p68771663afd,,5514,,FALSE,2025-03-06 9:04:54,2025-03-06 9:05:28
2035948,cc1b661fff447456,ended,r480d254890a,pbbe36f3b4c9,,5514,,FALSE,2025-09-05 10:07:48,2025-09-05 10:08:22
1318630,cc4a731e967f,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-27 20:04:30,2025-05-27 20:08:19
1944588,c963b16182bec4b1,ended,r9fa0878977a,p76d8f3e3f6d,,94310,,FALSE,2025-08-21 18:43:44,2025-08-22 17:36:08
1877697,c9d43737a255d4fc,ended,rca8a38779a8,p8eed9539bbf,,50262,,FALSE,2025-08-11 16:02:53,2025-08-11 16:06:33
922495,c6e0c184751f,ended,r7b24c850dd6,pd4bf81749d1,,50464,,FALSE,2025-04-01 14:42:13,2025-04-01 14:42:46
1478002,c1c7e5d14672a47b,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-08 6:12:23,2025-06-08 6:15:16
1185182,cb1a2d61e076,ended,r4c41453d2,p503fec4b078,,5514,,FALSE,2025-05-04 18:41:52,2025-05-04 18:42:27
1420138,c9bd9f4c4e2b,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 4:14:45,2025-06-03 4:19:51
1821718,c01fb394bc9f44cf,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-08-02 3:32:42,2025-08-02 3:33:20
1741211,ce1e497a1aba54fc,ended,rbb0f535dd,pd43ffef,,537,,FALSE,2025-07-20 9:59:59,2025-07-20 10:05:06
677696,c4662117ebd9,ended,r19b456e355b,,,12270,,FALSE,2025-03-05 20:38:04,2025-03-05 20:39:37
1756175,ca7027ca135254f0,ended,r480d254890a,pa41883777ec,,5514,,FALSE,2025-07-22 17:28:18,2025-07-22 17:28:51
1255741,c234662b82a9,ended,r6ae5b6efc9d,pipecat0,,60425,,FALSE,2025-05-15 21:24:20,2025-05-15 21:26:16
682140,c0b326df768e,ended,rc9647f682ee,p677dcedac2b,,33289,,FALSE,2025-03-06 11:49:01,2025-03-06 11:51:04
537498,c2ea1657259a,ended,r4c41453d2,p8b9ce91dc39,,5514,,FALSE,2025-02-11 14:06:31,2025-02-11 14:07:05
1459947,c1969ab201630444,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-05 14:52:20,2025-06-05 14:54:53
440696,c543d37b9ac9,ended,r79e1c033f,p5225ac2bf3b,,5514,,FALSE,2025-01-18 18:25:53,2025-01-18 18:26:15
353315,c339be57b482,ended,r79e1c033f,p5317866,,5514,,FALSE,2025-01-01 3:14:35,2025-01-01 3:16:38
1440582,c857f7fa6f10e4a3,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 4:08:58,2025-06-04 4:09:03
1378061,c00204aacefe,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 6:33:18,2025-06-01 6:35:46
1751011,c97496a965b94488,ended,r4c41453d2,pe5460032f22,,5514,,FALSE,2025-07-22 1:37:37,2025-07-22 1:38:11
1245511,c9f1678f977b,ended,r3a47ce45e68,pipecat0,,60425,,FALSE,2025-05-14 16:52:23,2025-05-14 17:52:31
1654815,c426cc084b03d4f8,ended,r70c81a0519b,p9f8607aa041,,50732,,FALSE,2025-07-05 18:08:29,2025-07-05 18:11:44
1735902,c005f7b71a5c9492,ended,rb17cf590e15,p9ec3e945c3f,,2769,,FALSE,2025-07-19 2:36:54,2025-07-19 2:37:28
1967783,c310842ff9f93411,ended,rf4703150052,p0f105b5b82e,,100279,,FALSE,2025-08-26 5:22:22,2025-08-26 5:22:29
917185,c7fdc86d947a,ended,r4c41453d2,p81a29fe9cb0,,5514,,FALSE,2025-03-31 21:26:07,2025-03-31 21:26:42
1278318,c1ce86866e78,ended,r4317e64d25a,pdd430bfc8fe,,50829,,FALSE,2025-05-20 12:27:01,2025-05-20 12:27:43
1422186,c12aadbfb68e,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 6:34:20,2025-06-03 6:39:26
1430076,c5c46b4b5ed6,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-03 14:33:19,2025-06-03 14:33:31
1781513,cd98ec6656762442,ended,r084238898,pae18a80d878,,33806,,FALSE,2025-07-27 5:57:19,2025-07-27 6:05:25
1243704,cf10bc8cfed5,ended,r7e7c7dae842,p8f72d30e768,,50080,,FALSE,2025-05-14 12:14:34,2025-05-14 12:18:25
1710924,ca35d2e178a1f4f7,ended,r6ae5b6efc9d,p5d11710002a,,89523,,FALSE,2025-07-15 16:45:21,2025-07-15 17:45:28
2033813,c110b9d60050b4bb,ended,r3e40ac6bd31,p0e6a52f97d4,,49152,,FALSE,2025-09-05 1:00:19,2025-09-05 1:04:47
413549,cbabb9cc78e4,ended,ref226fe7e,pb8bb46b,,5471,,FALSE,2025-01-11 0:22:26,2025-01-11 0:26:07
747695,ca96a5259db3,ended,r6e625733d1b,,,40858,,FALSE,2025-03-13 12:30:07,2025-03-13 12:30:22
1344345,c36a51a90f75,ended,r4c41453d2,p0bd8769d45f,,5514,,FALSE,2025-05-30 11:36:34,2025-05-30 11:37:09
739676,c254f904a338,ended,r4c41453d2,p35f491f40df,,5514,,FALSE,2025-03-12 14:54:51,2025-03-12 14:55:26
589836,cfc39dcaa19a,ended,r30b860f48c1,p0d7dae31234,,5514,,FALSE,2025-02-21 3:49:53,2025-02-21 3:50:28
1952357,c4b5508dde09c430,ended,rf4703150052,p22e4271f006,,5471,,FALSE,2025-08-22 23:06:30,2025-08-22 23:13:40
1767768,caf79043f914443f,ended,r6ae5b6efc9d,pc55154f229a,,73458,,FALSE,2025-07-24 10:16:37,2025-07-24 10:18:26
1845218,c919e087710624e8,ended,r1f34871f3b8,p60c1f9fc179,,56720,,TRUE,2025-08-06 11:10:32,2025-08-06 11:11:28
448960,c00540c762d3,ended,rb57e2e7ea5f,p0b533569b81,,28085,,FALSE,2025-01-21 8:45:03,2025-01-21 8:45:50
1613327,cfb46839d82f4425,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-29 7:48:43,2025-06-29 7:49:13
587063,c9f30d50b8ec,ended,r477ea73f31b,p81e4543afdb,,1,,FALSE,2025-02-20 20:35:29,2025-02-20 20:39:20
1780206,c4d298064fdb747d,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-26 18:16:12,2025-07-26 18:17:27
1035142,c13a3003572f,ended,rb17cf590e15,,,36020,,FALSE,2025-04-11 13:44:40,2025-04-11 13:45:28
502852,c0384437c82d,ended,r79e1c033f,paf08015e27c,,5514,,FALSE,2025-02-03 12:27:43,2025-02-03 12:28:09
2028859,c237b1d363d3e4cd,ended,ref226fe7e,pb8bb46b,,99906,,FALSE,2025-09-04 13:36:45,2025-09-04 13:37:32
1277727,c35836e613d2,ended,r4c41453d2,p3afc88c2e00,,5514,,FALSE,2025-05-20 10:07:40,2025-05-20 10:08:18
583851,c52dc9e826ce,ended,r81267891bc1,p7331409ed85,,25687,,FALSE,2025-02-20 13:43:57,2025-02-20 13:49:01
1765900,c92a31ee91203470,ended,r1a7d721e4ec,pa2ba708b2a8,,63208,,FALSE,2025-07-24 2:34:49,2025-07-24 2:35:24
1191169,c166e943b9fd,ended,rb38d332c61c,pb038eb33c70,,34351,,FALSE,2025-05-05 17:47:34,2025-05-05 17:51:03
1453649,c13282f04d2a94b3,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-04 19:24:38,2025-06-04 19:25:49
1614842,c318eb8ea7e5a4e2,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-29 14:05:15,2025-06-29 14:05:23
816117,ca18620598a5,ended,r4c41453d2,p3ea4075f6ea,,5514,,FALSE,2025-03-22 1:34:58,2025-03-22 1:35:33
1374480,cb0b5fdb98ea,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 2:29:20,2025-06-01 2:34:26
2060344,c55874f77c00f406,ended,rdc96ac37313,p5f5dc64493c,,97826,,FALSE,2025-09-09 10:00:33,2025-09-09 10:01:17
646949,c12d05efac50,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-03-01 5:42:22,2025-03-01 5:43:09
902063,cc71f2d79c97,ended,rb3797062cff,pe6a32d60a72,,37150,,FALSE,2025-03-29 9:01:55,2025-03-29 9:14:05
1489499,c47ff7f82af2642d,ended,r89caba8f0ac,pc9cb547c05e,,47197,,FALSE,2025-06-09 21:47:11,2025-06-09 21:47:22
1315689,ce73c405c730,ended,r4d9b2288937,pf6c2a7d618e,,33807,,FALSE,2025-05-27 12:50:48,2025-05-27 12:51:08
855621,c69f8ff6e0a5,ended,rde3b1a18f,p88964a7,,42382,,FALSE,2025-03-27 0:26:24,2025-03-27 0:26:45
1227486,c133beaa6a4d,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-12 4:37:15,2025-05-12 4:38:14
1399007,ca17936bb729,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 6:44:46,2025-06-02 6:44:54
1673505,c4502e99e1866447,ended,rd0903f6ae8d,p70830c4e0c8,,86707,,FALSE,2025-07-09 10:17:20,2025-07-09 10:19:23
1824284,cf27642e82a30485,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-02 22:07:03,2025-08-02 22:08:02
685404,c39c0419c3d9,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-06 20:17:44,2025-03-06 20:18:36
1522419,cfa23edd293994cc,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-14 5:19:44,2025-06-14 5:20:01
1485871,c6cf6ae9bafee47d,ended,rbb0f535dd,pd43ffef,,75286,,TRUE,2025-06-09 13:36:21,2025-06-09 13:37:30
1821340,ce376a7ced3f64c3,ended,rf4703150052,p48fdf065d6b,,43073,,FALSE,2025-08-02 0:42:49,2025-08-02 0:45:54
1752665,cfa0fae3ad19e440,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-07-22 9:06:29,2025-07-22 9:07:04
1648746,ca4acfde5caac4b9,ended,r9dbec3bc95f,pipecat0,,30367,,FALSE,2025-07-04 5:19:57,2025-07-04 5:21:17
1079750,c8842fbbd5fc,ended,r92debe21318,p0b04fff99af,,56720,,FALSE,2025-04-17 9:21:54,2025-04-17 9:22:32
910540,cfe4fd47ddce,ended,rd54e0cfa3c7,p51e5e752f84,,1,,FALSE,2025-03-31 2:30:23,2025-03-31 2:35:28
1705033,c3135ba3e7943474,ended,r4317e64d25a,pd47eb0fd740,,77183,,FALSE,2025-07-14 21:46:05,2025-07-14 21:46:19
1646254,cab20f94b34cf49d,ended,rf4703150052,p18d174ffbe3,,55180,,FALSE,2025-07-03 15:26:18,2025-07-03 15:29:22
1354980,c0a3bc7b7126,ended,r480d254890a,pbc7301b77c0,,5514,,FALSE,2025-05-30 20:40:25,2025-05-30 20:41:00
1358117,ccae763c3598,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 1:38:39,2025-05-31 1:43:45
1587042,c392e3d8d75a14ad,ended,r684746b9a44,,,80999,,FALSE,2025-06-25 5:06:12,2025-06-25 5:09:18
1785831,c91c6e0ac2c5e452,ended,r9d30b0e55ac,p2f25b0a0fc5,,94637,,FALSE,2025-07-28 10:55:28,2025-07-28 10:57:32
1409365,cc5dadde2c3b,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 16:53:28,2025-06-02 16:53:50
1012235,cd02dc385376,ended,rbb0f535dd,pd43ffef,,103,,FALSE,2025-04-09 15:00:03,2025-04-09 15:00:18
1642185,c32054fd489f7439,ended,rf4703150052,p65ecafc2d02,,11111,,FALSE,2025-07-03 4:45:40,2025-07-03 4:48:46
2061762,cb419e862aa7c417,ended,rb67667672ad,pa340df2f3a7,,75718,,FALSE,2025-09-09 13:49:16,2025-09-09 13:50:23
945487,c50ec169b67d,ended,rada58a04d27,p56274e3d4de,,13442,,FALSE,2025-04-04 4:16:16,2025-04-04 4:17:48
1295833,c894531221b8,ended,rb17cf590e15,p7483bb34b15,,68012,,FALSE,2025-05-23 9:15:25,2025-05-23 9:16:09
1634436,c707446706f6f465,ended,r754557e5758,p3dadd823d2a,,41885,,FALSE,2025-07-01 22:47:43,2025-07-01 22:48:46
1799424,ca682ca4ae0bb441,ended,r99e19071cc2,pa791ca189d6,,86443,,FALSE,2025-07-30 3:28:23,2025-07-30 3:29:01
1395610,cbb10ce40411,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 3:07:35,2025-06-02 3:12:41
1182216,c855f5d0a6d8,ended,r3a47ce45e68,p4d6a85fb1b9,,47670,,FALSE,2025-05-03 22:43:41,2025-05-03 22:46:47
541462,c54e6b75e3f3,ended,r2731127d5,p8176b4e967b,,21578,,FALSE,2025-02-12 9:04:20,2025-02-12 9:06:46
1385093,c0f497df58de,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 14:05:00,2025-06-01 14:07:49
1282462,c084c507e832,ended,r480d254890a,p56062b9d704,,5514,,FALSE,2025-05-21 3:59:21,2025-05-21 4:00:00
1412903,cafa1767d93e,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 20:05:13,2025-06-02 20:10:19
1546108,c1fba9fd5f4964f6,ended,rf4703150052,p9a95912,,34453,,FALSE,2025-06-18 7:28:55,2025-06-18 7:34:02
1713352,c26963e1ae0fb434,ended,rf4703150052,p86257ebd87e,,5163,,FALSE,2025-07-15 23:30:23,2025-07-15 23:38:44
1600475,c4bcf57c2e814424,ended,r3f31a14b434,p2373441077b,,13442,,FALSE,2025-06-27 5:29:50,2025-06-27 5:32:55
668886,c1cb6e2fda42,ended,r4c41453d2,,,42960,,FALSE,2025-03-04 16:50:27,2025-03-04 16:53:31
1363103,cea02d7c99dc,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 8:16:57,2025-05-31 8:22:03
1119715,c17351de7d4a,ended,rb6f1c308f5c,pb34bb34c6ed,,33806,,FALSE,2025-04-23 16:39:14,2025-04-23 16:39:35
1086691,c918d8f3be0d,ended,rb17cf590e15,pb1f00d4cbe5,,58813,,FALSE,2025-04-18 10:00:24,2025-04-18 10:01:20
1228680,c1dc482e955e,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-12 10:02:47,2025-05-12 10:02:51
1381394,c1160cb10ae0,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 10:04:46,2025-06-01 10:07:41
1376261,c8fc07b7b966,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 4:37:27,2025-06-01 4:40:20
1380730,c150ba0d79cd,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 9:20:59,2025-06-01 9:25:28
1392178,cb8347a08f9c,ended,rb17cf590e15,,,72365,,TRUE,2025-06-01 22:29:23,2025-06-01 22:35:31
1231873,c7c8baf15a52,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-12 20:46:10,2025-05-12 20:51:41
1529368,c21593448f65a468,ended,r92debe21318,pae175bee38c,,50229,,FALSE,2025-06-15 18:41:02,2025-06-15 18:45:37
739233,ca67a0c8e5be,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-12 13:58:58,2025-03-12 14:04:20
1799107,c329f5db133a146b,ended,r262169f1843,,,49433,,FALSE,2025-07-30 1:30:39,2025-07-30 1:39:14
704286,c92bd3a7306f,ended,r4c41453d2,pdfad398095d,,5514,,FALSE,2025-03-08 15:06:31,2025-03-08 15:07:06
1465859,cc14ca7a3f7534c4,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-06 8:06:58,2025-06-06 8:07:19
